motif	condition	total_snps	differential_snps	motif_snps	motif_differential_snps	estimate	p.value	conf.low	conf.high	method	alternative	log_odds	fdr
ALX1_si	airway	11926	1334	5081	662	1.1647653343611248	0.0027957923620826105	1.0535266700080097	1.286921018632847	Fisher's Exact Test for Count Data	two.sided	0.1525196369950305	0.0189063877155315
ALX1_si	ast	11926	1132	5081	511	1.0595422379102297	0.31012266008128214	0.9477139420248095	1.1834386836405657	Fisher's Exact Test for Count Data	two.sided	0.057836963821380614	0.48569904688653515
ALX1_si	colon	11926	1148	5081	514	1.0509096615991569	0.36957190258283745	0.9404042390072411	1.1732721597134168	Fisher's Exact Test for Count Data	two.sided	0.049656133489893846	0.538570340479222
ALX1_si	endo	11926	947	5081	460	1.1401083975410617	0.02729773274605367	1.0127941061412766	1.2821406746785653	Fisher's Exact Test for Count Data	two.sided	0.1311233434483934	0.09410948463431881
ALX1_si	eso	11926	1335	5081	620	1.0900657898474826	0.09559741168754869	0.9839179300044671	1.2067342214122383	Fisher's Exact Test for Count Data	two.sided	0.08623805207784307	0.22531240453277052
ALX1_si	hmec	11926	1460	5081	678	1.089981605003909	0.08429176122435317	0.9878517578239326	1.2018468633020891	Fisher's Exact Test for Count Data	two.sided	0.08616081995544593	0.20659948692053434
ALX1_si	kc	11926	1360	5081	655	1.13042516913108	0.015815252821069173	1.022385472211536	1.2490283420895216	Fisher's Exact Test for Count Data	two.sided	0.12259381782597276	0.06441634242157808
ALX1_si	lx	11926	1513	5081	835	1.2953988740592965	3.291305956679109e-8	1.181585021097101	1.419445068603774	Fisher's Exact Test for Count Data	two.sided	0.258818658582495	2.370533374581652e-6
ALX1_si	mc	11926	1362	5081	588	1.013324102407111	0.7940800239586328	0.9133034921718991	1.1233193487427102	Fisher's Exact Test for Count Data	two.sided	0.013236117241862324	0.8724518256248313
ALX1_si	ov	11926	992	5081	397	0.9393435876283027	0.3141718713610543	0.830176345218834	1.0613787561767292	Fisher's Exact Test for Count Data	two.sided	-0.0625739586845251	0.4890347035671244
ALX1_si	panc	11926	1301	5081	513	0.9255183134310215	0.16005088762468717	0.8296557242671831	1.0313786289252982	Fisher's Exact Test for Count Data	two.sided	-0.07740135955655414	0.31673363084474976
ALX1_si	pros	11926	1293	5081	626	1.1363567357436344	0.013645629251244578	1.02554792103176	1.2582487928909756	Fisher's Exact Test for Count Data	two.sided	0.12782729894584519	0.058341575990184635
ALX1_si	renal	11926	1387	5081	613	1.037342345248108	0.48600578273187645	0.9364965407932622	1.148180443630386	Fisher's Exact Test for Count Data	two.sided	0.036662005188809056	0.6406082926025997
